Organization Id,Name,Country,Founded,Industry,Number of employees
"CC79eCEe8DABf55","Proctor-Tapia","Argentina","1983","Music","8571"
"DD369d5ed7edFDc","Mccarty, Jarvis and Walker","Burundi","2008","Professional Training","7178"
"3FBC5fCdbDf0ED4","Alvarez-Rush","Jordan","2008","Computer / Network Security","9390"
"bA16218BB8Fd6b4","Walls, Hull and Middleton","Mexico","1973","Outsourcing / Offshoring","6189"
"C2d63ae364Ad14c","Jacobson-Wise","Yemen","1975","Computer Software / Engineering","5748"
"eDBdABDdDb2eB74","Douglas-Poole","Aruba","1977","Public Safety","9720"
"406d5b95a4F9CdF","Middleton-Graham","Namibia","1975","Computer Games","8820"
"23277B4c24b12Ed","Buckley LLC","Wallis and Futuna","1984","Accounting","4473"
"A0bDc3C9606E1dF","Russo LLC","Monaco","1974","Primary / Secondary Education","9846"
"be99ffB9E9242C6","Zavala-Bridges","Kazakhstan","1999","Hospital / Health Care","4907"
"c0a64d5eEE60aF7","Leblanc Group","Egypt","1974","Environmental Services","5443"
"535ADD063BD0eDC","Buckley Ltd","Honduras","1986","Veterinary","7075"
"b7f4dbc68a2084E","Oneal-Mcmahon","Ukraine","2010","Accounting","3058"
"EDF4F12b3EFdEa4","Ward, Matthews and Valentine","Brunei Darussalam","1993","Tobacco","1280"
"0416A1AF4a7f938","Suarez-Munoz","Bouvet Island (Bouvetoya)","1993","Research Industry","9255"
"8f1DcE7fEcC0Abb","Cabrera Ltd","French Polynesia","1983","Public Safety","2486"
"bC8F57a2a9Eb538","Hatfield, Daugherty and Pineda","South Africa","1981","Music","3324"
"DaB7385Ff78c1fB","Yoder and Sons","Sao Tome and Principe","1990","Other Industry","1683"
"Bade4DeeE3A6c50","Melendez, Robertson and Washington","Bhutan","1986","Motion Pictures / Film","2014"
"afF5dA38cc4CB0d","Dalton-Mccarty","Vanuatu","1976","Pharmaceuticals","2457"
"ec5B10eb2dDC9A4","Gross Inc","Tajikistan","1984","Newspapers / Journalism","7479"
"DF258D280df8158","Rangel LLC","Liberia","2000","E - Learning","3610"
"D66b381e15B6fc5","Nielsen-Hawkins","Saudi Arabia","1976","Primary / Secondary Education","2116"
"94A2bcdc9431aE4","Silva-Figueroa","Uzbekistan","2007","Animation","8893"
"bc6EDCBF5B3D6d3","Mcintosh-Winters","Heard Island and McDonald Islands","1970","Apparel / Fashion","2708"
"cC1c24F1b276cac","Guzman LLC","Lao People's Democratic Republic","2000","Consumer Electronics","997"
"5BacB6A7D0ecFDA","Novak LLC","Fiji","2011","Restaurants","2278"
"18F444C74DA2BF3","Flowers LLC","United Kingdom","1987","Fine Art","3703"
"162567e87b88Ea3","Whitaker, Hubbard and Flynn","Italy","2021","Media Production","5422"
"00c3BECE1A9ea20","Rollins, Beasley and Cuevas","Saint Vincent and the Grenadines","1977","Health / Fitness","4965"
"7aEf1FeA6baa84d","Wilkerson, Bullock and Fleming","United Arab Emirates","2021","Museums / Institutions","2895"
"fad916Fb3826Cae","Ashley Ltd","Jamaica","2014","Package / Freight Delivery","3155"
"3B6fdC2DdD3Ee2B","Rich-Huynh","Turkey","2012","Gambling / Casinos","5318"
"aa8CDcDa2D2Dd7d","Cain PLC","Maldives","2014","Package / Freight Delivery","552"
"F46FFFb68ED380F","Morris-Woodward","Serbia","2001","Translation / Localization","4437"
"6A0d6d5fbD7F9f5","Forbes, Figueroa and Ponce","Oman","1987","Staffing / Recruiting","7185"
"9F7420d869e3AaE","Durham-Gutierrez","Bulgaria","1997","Dairy","5391"
"EDd7eEBFa9a1ad5","Benjamin and Sons","Comoros","1985","Capital Markets / Hedge Fund / Private Equity","1920"
"103FbEAEaaD7B31","Sheppard and Sons","Congo","2018","Apparel / Fashion","7402"
"1CDAA21F7999b77","Weiss-Riley","United Kingdom","1990","Packaging / Containers","261"
"68d86d4fE69Aecf","Bentley PLC","Luxembourg","1984","Maritime","188"
"d09D9791a4bf3Bb","Glass Ltd","Costa Rica","1985","Computer Games","6862"
"52bbd2EeD7Cc644","Ellison PLC","Bhutan","1996","Judiciary","9088"
"aDFCC9e1663954b","Banks Ltd","Haiti","1998","Sports","5855"
"1afdcf5FbdeDE2D","Clements-Reilly","Kiribati","2022","Aviation / Aerospace","9503"
"67e7a18FAEFdd5B","Mueller-Lynn","Cyprus","1981","Think Tanks","1607"
"2AeFE6b458F2EFe","Smith, Leblanc and Marks","Comoros","1999","Pharmaceuticals","4206"
"9f4a210ADe20CbA","Ferguson Ltd","United Arab Emirates","1997","Fine Art","3729"
"120B904Bd77EbAB","Brady-Ellison","Vietnam","1984","Industrial Automation","3091"
"83dCE61eabae20a","English-Vang","French Polynesia","1978","Marketing / Advertising / Sales","4097"
"aF09BabfeAE30D8","Gibbs Inc","Tanzania","1975","Capital Markets / Hedge Fund / Private Equity","7034"
"75db8d0CB2417eA","Guerra, Patrick and Shannon","Vietnam","1995","Management Consulting","4073"
"E5Ddf7dAdf13058","Oliver, Garza and Chavez","Faroe Islands","1976","Outsourcing / Offshoring","3104"
"A01cA09965A67dF","Hayden PLC","Monaco","1970","Civil Engineering","4196"
"29cEbA8cCD193B1","Davies, Mclaughlin and Roberts","Anguilla","1974","Outsourcing / Offshoring","6632"
"3dee3ca6EE41D19","Lowery, Norris and Branch","Netherlands","2011","Translation / Localization","2049"
"b8b362baFbFB85b","Gross PLC","Angola","2010","Computer / Network Security","9432"
"b6EdC3B9BF9bfdF","Compton Group","Turkey","1994","Supermarkets","6158"
"e449Cb0C7Dd5D5b","Alvarez-Li","Hungary","1976","Computer Networking","5814"
"ce3Cd71f39Cb0EC","Vargas, Stein and Pratt","Saint Pierre and Miquelon","1970","Executive Office","6716"
"faf8857BdA4Ee98","Carroll, Guzman and Jackson","Bahamas","1989","Luxury Goods / Jewelry","7127"
"F9c2C6A6A5d285b","Mccoy LLC","San Marino","2001","Telecommunications","8477"
"4A87d84AFBb5fFB","Webster-Hebert","Samoa","1973","Chemicals","7903"
"b8078Af0Fd264Ba","Blake LLC","Samoa","1989","Newspapers / Journalism","6170"
"9D1E9bFa79Acd7B","Garrison-Clay","Cambodia","1986","Environmental Services","1020"
"bD7a67cF7D0abbB","Boyer Inc","Uzbekistan","1978","Computer / Network Security","1319"
"4cDaad0Bebe2FFc","French, Pena and Lin","Egypt","1982","Executive Office","2924"
"31ae0a7e3a23a29","White Ltd","Tajikistan","1974","Nanotechnology","2897"
"ad92948EEDC68f3","Walker, Macias and Galvan","Japan","1986","Research Industry","7170"
"aBDE6BD02D0eDd1","Mckay Inc","Syrian Arab Republic","2004","Logistics / Procurement","2546"
"5F3c6e843d7c1D2","Mckenzie, Reid and Morgan","French Polynesia","2011","Civil Engineering","2939"
"cd982A635f4cE8e","Day-Hansen","Uzbekistan","1997","International Affairs","9238"
"Ecb4f3Ac208CF7A","Welch and Sons","Uzbekistan","2017","Capital Markets / Hedge Fund / Private Equity","3024"
"beDfC401Bd7C4bc","Fischer, Arroyo and Sanchez","Mayotte","1994","Mental Health Care","4660"
"82546374e3Bda2A","Maldonado-Wang","Puerto Rico","2014","Performing Arts","3224"
"FF5Ea97c12EFfd9","Sims Group","Switzerland","1976","International Trade / Development","2964"
"72c78396e8EC9D0","Orr-Fritz","South Georgia and the South Sandwich Islands","1987","Logistics / Procurement","6174"
"1cD90b47Bd59aBD","Costa-Ward","Namibia","2013","Pharmaceuticals","8916"
"A58c33aBdA21E3F","Mcneil LLC","Cyprus","2009","Plastics","334"
"cBA7C8EDe8BED0F","Snyder and Sons","Guyana","1986","Religious Institutions","7754"
"1Fc5Feebaf6DEc2","Arroyo Inc","Svalbard & Jan Mayen Islands","1985","Law Enforcement","3286"
"54E1fe2db6C058D","Bender, Sanford and Stanton","Ghana","1996","Sports","4411"
"dEC6E834cD8D901","Carr, Hanna and Jones","Seychelles","2019","Investment Management / Hedge Fund / Private Equity","5504"
"00a737C73EC6F7C","Hays, Montoya and Nichols","Mauritius","2019","Farming","3150"
"37a2F321EAdF7cF","Valencia LLC","Sao Tome and Principe","2015","Computer Hardware","7764"
"7C4888C8DF3Fe87","Moody Group","Senegal","2013","Computer Hardware","7976"
"8ADFfCB209ed13A","Conway-Osborne","Mexico","1976","Animation","2200"
"c6CAa624EF4d2f9","Braun-Chavez","Mali","1999","Food Production","4413"
"CBb90ab84eb1D1B","Carroll Inc","Bulgaria","2010","International Trade / Development","8247"
"25ecaF1c86Dd8A7","Hayden-Boyd","Wallis and Futuna","2007","Chemicals","6275"
"f8e6c22CAc57cBE","Odom LLC","United Kingdom","2012","Alternative Dispute Resolution","2985"
"b00133CC0b09daF","Sweeney-Klein","Bhutan","1998","Management Consulting","8143"
"9d4E64BBfF4CA42","Salas, Booth and Edwards","Kuwait","1978","Fishery","2886"
"FAcCCc9F50c02CD","Yu PLC","Spain","1996","Venture Capital / VC","1582"
"22154ECA7FDC6Ab","Fitzgerald-Daniels","Thailand","1985","Medical Practice","5006"
"F2aC017dCe2f7F4","Murillo Inc","Libyan Arab Jamahiriya","2004","Insurance","7140"
"9b0b0de2E58bC23","Cabrera and Sons","Brunei Darussalam","1986","Entertainment / Movie Production","776"
"7b2dc2DccC4457A","Shaw LLC","Hungary","1996","Consumer Services","4946"
"CE519DaC2fBa72b","Dawson, Brennan and Armstrong","Tuvalu","2010","Consumer Services","9856"
"a756bD39A1228cd","Kirk Ltd","Botswana","2006","International Trade / Development","5443"
"7E7bdBdfAd3C282","Mosley Inc","Ireland","2018","Industrial Automation","8629"
"1B7AC7feEDEB75b","Villarreal Ltd","Macao","2005","International Affairs","1382"
"41f69E26CEec99F","Walton Group","Lebanon","1984","Other Industry","6840"
"A22F7d6BDA4F01E","Huang and Sons","Finland","2008","Newspapers / Journalism","8115"
"1d2Fa50a50Da0BD","Poole PLC","Taiwan","1981","Capital Markets / Hedge Fund / Private Equity","2438"
"0A7643F18b719f6","Compton LLC","Turkey","1997","Investment Banking / Venture","6556"
"Ae4ef80b69c6d4c","Fischer, Thomas and Duffy","Botswana","2007","Aviation / Aerospace","446"
"FEecfAb0c4E9FcF","Blake-Decker","New Caledonia","2016","Wholesale","8354"
"aB2aDF7CfEfbdd4","Hall, Leach and Espinoza","Sweden","2012","Logistics / Procurement","5013"
"F51f75bCd939E87","Vasquez, Oneill and Erickson","United States of America","1972","Architecture / Planning","4125"
"7e19A1c5B00C88f","Archer-Zhang","Maldives","1995","Leisure / Travel","5210"
"c20Fb5d79d001dE","Williams-Lowery","Zambia","1994","Paper / Forest Products","1476"
"c2C3FF6Bd87A160","Cardenas-Woods","Bolivia","2022","Luxury Goods / Jewelry","3465"
"f0FCAB93F5d1B6d","Sexton, Flores and Huang","Greenland","1977","Other Industry","5075"
"1cCaD8b6addAe70","Woods LLC","Turkmenistan","1999","Law Practice / Law Firms","1792"
"35F57DABeF58523","Lewis, Chaney and Frazier","Trinidad and Tobago","2003","Wireless","8967"
"BC41Bc956278546","Dodson LLC","Burundi","1999","Apparel / Fashion","6206"
"384fC55D2551044","Chavez-Daniels","Bangladesh","2020","Environmental Services","5864"
"4b8Ab7D54dcf01a","Stewart-Bray","Gambia","2020","Dairy","3086"
"dC178d1CDe71fAd","Patrick-Lowery","Nepal","2000","Human Resources / HR","452"
"1385AAb02Ce6CdF","Lamb-Edwards","China","1995","Market Research","6706"
"d043E370f3fbed0","Moyer-Ayers","Kyrgyz Republic","1971","Pharmaceuticals","664"
"4D4F2f842D8F76C","Barry PLC","Uruguay","2017","Sports","4982"
"A22FA8a0Ea913bf","Mccoy Group","Uzbekistan","1990","Computer / Network Security","4774"
"5D6D7EF1Fda7Cde","Hayden Inc","Wallis and Futuna","2006","Food / Beverages","1526"
"ed05Da0E1bca206","Joseph-Washington","Georgia","1978","Outsourcing / Offshoring","1991"
"b8b7ca4C6590cbD","Stevenson, Schultz and Richardson","Korea","1970","Writing / Editing","1772"
"7A953BBdBdd5e5e","Hodges-Shaffer","Luxembourg","2015","Professional Training","212"
"d84AdfBEfe0FfDB","Joseph, Dudley and Burch","Antigua and Barbuda","2004","Consumer Electronics","1908"
"21fCb92E8Df28EB","Lloyd, Hurley and Lambert","Zambia","1977","Executive Office","1599"
"85e3B50D2ba1DbA","Vaughan LLC","Gambia","2001","Publishing Industry","6245"
"B78D496bA974E0F","Goodman-Aguilar","Slovenia","1985","Building Materials","9085"
"DC45befA2aF66Cf","Barton-Clay","Italy","2021","Human Resources / HR","6179"
"0ED4BbBa5A777D6","Atkins PLC","Pakistan","1986","Media Production","4605"
"28A5EEA8bdB8ae0","Koch-Tanner","British Indian Ocean Territory (Chagos Archipelago)","1982","Glass / Ceramics / Concrete","6650"
"2FF7efBbC99c8EF","Crawford, Rivera and Wilkerson","Cote d'Ivoire","2015","Environmental Services","9967"
"5D2381d9CfA02c1","Parsons, Salazar and Hines","Turkey","1972","Market Research","4982"
"8Aa1a6baD0F0D1A","Prince-Wolf","Japan","2013","Plastics","6181"
"3AE6FbE91a0dBB0","Wyatt-Wise","Hungary","1980","Insurance","8102"
"f46f93576d82adA","Frank, Hall and Gardner","Greece","2008","Market Research","2715"
"D478b7ce6e8bad3","Mcbride-Marsh","Niue","2001","Music","39"
"C32D57C95a6E168","Rosales Ltd","Ghana","1980","Fishery","6813"
"Ed7D31a3Fd2CbEa","Love-Tanner","Antarctica (the territory South of 60 deg S)","1983","Publishing Industry","6628"
"607dD0814480bae","Kemp-Terry","Ethiopia","1979","Judiciary","4072"
"93dB48DFC5D6EaB","Kirby, Cox and Decker","Morocco","2005","Investment Management / Hedge Fund / Private Equity","9319"
"04b696Fa2Bbfb79","Rodriguez Inc","Antigua and Barbuda","1976","Online Publishing","4893"
"fa063EC04bbFb01","Park, Ali and Powell","Oman","2003","Public Safety","7634"
"9b6eD93CB9B993A","Mora Inc","Norfolk Island","1997","Performing Arts","4319"
"02d6Ef6EDb8AcbA","Schwartz, Colon and Doyle","Albania","2015","Civic / Social Organization","7400"
"9cCD70F5c564D10","Villa Ltd","Vietnam","2003","Apparel / Fashion","4562"
"973d330ac1b6102","Church-Frederick","Kazakhstan","1998","Graphic Design / Web Design","2264"
"6FcFac80AE9Dcb2","Armstrong, Huynh and Weaver","Guam","1974","Think Tanks","9020"
"96A386AD974C38d","Rangel-Parks","Gambia","1998","Fine Art","8593"
"EbAB6deEb06bE8D","Higgins-Owens","Bosnia and Herzegovina","1988","Farming","6303"
"e0258857ae9Da44","Burton Group","Bhutan","1976","Fishery","8673"
"c6deba637A6f671","Shannon Ltd","Paraguay","2020","Security / Investigations","9234"
"cD2Fd83C9450Cf0","Collins, Lang and Joseph","Bangladesh","1974","Medical Practice","7318"
"87bA6A2D7b13363","Stanley Ltd","Sweden","2006","Veterinary","952"
"4CBc31EC0FDbeFC","Gaines, Sexton and Crane","New Caledonia","1985","Apparel / Fashion","6548"
"6eC5ccEF7e9ef89","Orr Group","Lithuania","2001","Individual / Family Services","1015"
"cE5dcCcAC6be48E","Knapp, Hoffman and Patterson","Saudi Arabia","1974","Marketing / Advertising / Sales","4657"
"4e8c9FC1Fd2bC9B","Bryan, Rivera and Ingram","Cote d'Ivoire","1983","Photography","6330"
"6e7717ACaca28e7","Ayala, Mullen and Wilkins","Tunisia","2021","Hospitality","6576"
"FBe7f5DC58e95CC","Martin, Duke and Mcdaniel","Cuba","1992","Public Safety","3983"
"f8822Ffb1DAA15A","Salinas Group","Belarus","2020","Construction","5"
"8C8c53fFCc49345","Salazar Group","Israel","1995","Farming","315"
"Dbaa3d7cD5e16B2","Gamble PLC","New Zealand","2009","Religious Institutions","6500"
"d2DFAbACAa0591a","Shannon-Durham","Rwanda","1982","Commercial Real Estate","7481"
"c5eeC4C7efccf92","Stephenson, Mann and Matthews","Nepal","1971","Plastics","2043"
"aC83363Fc1746c8","Ho and Sons","Estonia","1996","Entertainment / Movie Production","820"
"49Cb90CA058eC06","Koch-Cameron","Myanmar","1988","Airlines / Aviation","229"
"E1acA0ac27c7B58","Alexander-Pratt","Mozambique","2010","Machinery","474"
"BcFf7CEe2c459a1","Wiley-Frost","Palestinian Territory","2009","Security / Investigations","1836"
"712Caf5f855f176","Berg-Archer","Honduras","1973","Marketing / Advertising / Sales","9099"
"32D79f68Ac3BB12","Schmidt, Bryan and Dudley","Brunei Darussalam","1993","Airlines / Aviation","762"
"D09EdCdc45d843e","Ali-Houston","Bosnia and Herzegovina","1994","Sports","9552"
"a1F8Fc8ceFe7cFC","Mendoza Ltd","Lesotho","2015","Leisure / Travel","6451"
"a76b239B28032d4","Gaines, Gutierrez and Ho","Dominican Republic","2010","Animation","9131"
"F5B165dc1b37cB0","Carson-Houston","Uzbekistan","1993","Furniture","3984"
"B8ADA6cDacfcEfD","Thornton, Johnston and Solis","Cocos (Keeling) Islands","2008","Wholesale","9732"
"B7FDFBA4F7bcdA7","Bean, Mcgrath and Huerta","Russian Federation","1973","Computer Networking","1338"
"cebaf7F8eb2A6B9","Petersen-Cain","Hungary","2007","Executive Office","4764"
"c1F9c396E7dBad2","Esparza PLC","Saudi Arabia","1993","Recreational Facilities / Services","6076"
"a6cbD75Bee0bD2A","Tate PLC","United Kingdom","2001","International Trade / Development","5840"
"c7BDFc97d4FCE2D","Kirby and Sons","Cameroon","1981","Telecommunications","6180"
"e20Cc35F3d4e1d9","Levine Ltd","Central African Republic","2015","Maritime","2010"
"7Cc6e0Ba863bFe5","Cruz, Hood and Jacobson","France","1976","E - Learning","4997"
"A9d0E59A10F13be","Reeves Group","Cyprus","2013","Semiconductors","8075"
"892E1fa31F6ef02","Salas, Leach and Mathis","El Salvador","1981","Music","9566"
"D70c821d7c079c6","Sheppard, Chaney and Choi","Hungary","1973","Mental Health Care","9026"
"B94ABcafc56fDE2","Mendez, Lam and Mclaughlin","France","2001","Pharmaceuticals","6376"
"Cbeaa2cCA63AA1f","Wood-Adams","Poland","1988","Utilities","1627"
"D7F80527520a3CB","Riddle Group","Martinique","1975","Environmental Services","5755"
"B6B2d78deFfCdED","Levine Group","Armenia","1975","Maritime","1558"
"D6F3a1E1FBbB9DD","Hanna and Sons","Somalia","1993","Commercial Real Estate","2709"
"F9F33A8EfCE5Dcb","Rasmussen Inc","Paraguay","2015","Capital Markets / Hedge Fund / Private Equity","3640"
"AD8bcE9eb335aA6","Hurley-Dyer","Croatia","1992","Luxury Goods / Jewelry","5968"
"f5A1C8bD36df445","Potts Ltd","Iraq","2011","Glass / Ceramics / Concrete","4089"
"b29fdC89cbb262f","Cisneros, Liu and Liu","Guatemala","1985","Computer Networking","9860"
"99DaCfcDcd0BBcf","Gonzales, Doyle and Johnston","Myanmar","2005","Alternative Dispute Resolution","3730"
"DAb88Bb300498A6","Guzman-Chambers","Kyrgyz Republic","2004","Automotive","3543"
"dbc873C33EbeA4E","Suarez, May and Goodman","Norfolk Island","2000","Legislative Office","7064"
"bcdF766dedF22a7","Mathews-Irwin","Tokelau","1987","Computer / Network Security","7614"
"cBC0f1EF32ff7De","Mcconnell Inc","Nigeria","1977","Capital Markets / Hedge Fund / Private Equity","8460"
"02f5F32D5fF5B7e","Craig and Sons","Panama","2010","Fundraising","2024"
"C7feCb7FEcEC7Db","Mcdonald, Solis and Espinoza","Wallis and Futuna","1992","Translation / Localization","1719"
"2c035622838EDD9","Payne-Booth","Austria","2021","Cosmetics","7257"
"0a7BDA5EFeaDbBb","Ingram LLC","Western Sahara","1999","Human Resources / HR","9176"
"731367D8be1baEc","Thompson, Chaney and Duncan","United States of America","1970","Investment Banking / Venture","9381"
"F6fAf3eCBffe7ce","Goodwin-Haynes","Lao People's Democratic Republic","1997","Insurance","9890"
"6faecFd9a55AA77","Hendricks PLC","Vietnam","1989","Fundraising","6987"
"c8482bf9FFD42EA","Kirby, Hudson and Bradford","Samoa","2003","Staffing / Recruiting","6057"
"2CB5CdBedBe8DaF","Price LLC","Macedonia","1989","Graphic Design / Web Design","5939"
"489AcdC0E873aC3","Weeks-Alvarez","El Salvador","1991","Law Practice / Law Firms","1113"
"C3bddFC644aa6FF","Lambert and Sons","American Samoa","2002","Farming","2810"
"1Cf0b736D392A6D","King-Raymond","British Virgin Islands","2014","Maritime","1342"
"7cDDbdFcd1595E5","Garrison-Bryant","Ghana","1982","Market Research","929"
"b141efda0250a4a","Cameron-Horn","Cameroon","1970","Legal Services","714"
"02399ad2DDA0E86","Merritt, Martin and Petty","Palestinian Territory","1979","Capital Markets / Hedge Fund / Private Equity","3653"
